"minute","player","team","xg_shot","psxg_shot","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","league","season","match_date","home_team","away_team","match_url","gameweek"
"65","Ermedin Demirović","Stuttgart","0.06","0.00","Off Target","10","Head","","Jamie Leweling","Pass (Live)","Jamie Leweling","Take-On","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3"
"70","Jan-Niklas Beste","Freiburg","0.03","0.00","Blocked","30","Left Foot","Free kick","Jan-Niklas Beste","Fouled","","","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3"
"76","Lukas Kübler","Freiburg","0.04","0.00","Blocked","21","Right Foot","","Johan Manzambi","Pass (Live)","Derry Scherhant","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3"
"81","Igor Matanovic","Freiburg","0.05","0.89","Goal","18","Left Foot","","Lukas Kübler","Pass (Live)","Matthias Ginter","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3"
"86","Derry Scherhant","Freiburg","0.05","0.05","Saved","16","Right Foot","","Johan Manzambi","Pass (Live)","Eren Dinkçi","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3"
"86","Derry Scherhant","Freiburg","0.07","0.66","Goal","8","Right Foot","Volley","Derry Scherhant","Shot","","","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3"
"90+2","Igor Matanovic (pen)","Freiburg","0.79","0.84","Goal","13","Right Foot","","Johan Manzambi","Fouled","Matthias Ginter","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3"
"90+7","Finn Jeltsch","Stuttgart","0.07","0.00","Off Target","12","Right Foot","","Ramon Hendriks","Pass (Dead)","Chema","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3"
"2","David Raum","RB Leipzig","0.08","0.00","Off Target","28","Left Foot","Free kick","Christoph Baumgartner","Fouled","Nicolas Seiwald","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"4","Rômulo","RB Leipzig","0.35","0.00","Off Target","9","Left Foot","Volley","Ridle Baku","Pass (Live)","Johan Bakayoko","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"9","Johan Bakayoko","RB Leipzig","0.43","0.00","Woodwork","19","Left Foot","","Antonio Nusa","Pass (Live)","Xaver Schlager","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"12","Nicolas Seiwald","RB Leipzig","0.08","0.00","Woodwork","22","Right Foot","","Antonio Nusa","Pass (Live)","Rômulo","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"14","Nelson Weiper","Mainz 05","0.16","0.33","Saved","11","Head","","Anthony Caci","Pass (Dead)","Nelson Weiper","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"18","Arnaud Nordin","Mainz 05","0.02","0.00","Woodwork","12","Right Foot","","Anthony Caci","Pass (Live)","Nadiem Amiri","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"18","Nadiem Amiri","Mainz 05","0.04","0.00","Off Target","19","Right Foot","Volley","Arnaud Nordin","Shot","","","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"21","David Raum","RB Leipzig","0.03","0.00","Blocked","35","Left Foot","Free kick","Christoph Baumgartner","Fouled","Ridle Baku","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"21","Christoph Baumgartner","RB Leipzig","0.03","0.00","Blocked","13","Head","","David Raum","Shot","","","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"22","Ridle Baku","RB Leipzig","0.01","0.00","Off Target","31","Right Foot","Volley","David Raum","Pass (Live)","Antonio Nusa","Pass (Dead)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"22","Castello Lukeba","RB Leipzig","0.04","0.02","Saved","22","Left Foot","Volley","Ridle Baku","Shot","","","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"23","Nadiem Amiri","Mainz 05","0.01","0.00","Off Target","29","Right Foot","","Danny da Costa","Pass (Live)","Danny da Costa","Interception","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"25","Arnaud Nordin","Mainz 05","0.04","0.00","Off Target","22","Left Foot","","Anthony Caci","Pass (Live)","Anthony Caci","Take-On","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"26","Phillipp Mwene","Mainz 05","0.22","0.00","Off Target","12","Right Foot","","Arnaud Nordin","Pass (Live)","Anthony Caci","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"30","Antonio Nusa","RB Leipzig","0.04","0.00","Off Target","22","Right Foot","","Castello Lukeba","Pass (Live)","Xaver Schlager","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"34","Nadiem Amiri","Mainz 05","0.07","0.00","Blocked","15","Right Foot","","Phillipp Mwene","Pass (Live)","William Bøving","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"34","Nadiem Amiri","Mainz 05","0.08","0.00","Blocked","9","Right Foot","","Nadiem Amiri","Take-On","Nadiem Amiri","Shot","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"40","Johan Bakayoko","RB Leipzig","0.04","0.31","Goal","26","Left Foot","","Johan Bakayoko","Take-On","Ezechiel Banzuzi","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"42","Rômulo","RB Leipzig","0.09","0.00","Off Target","15","Right Foot","","Antonio Nusa","Take-On","David Raum","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"42","Antonio Nusa","RB Leipzig","0.15","0.12","Saved","15","Left Foot","","Christoph Baumgartner","Pass (Live)","Ridle Baku","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"43","Arnaud Nordin","Mainz 05","0.10","0.33","Saved","11","Left Foot","Volley","Phillipp Mwene","Pass (Live)","Nadiem Amiri","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"45","Antonio Nusa","RB Leipzig","0.03","0.00","Blocked","16","Right Foot","","David Raum","Pass (Live)","Ezechiel Banzuzi","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"45+1","Castello Lukeba","RB Leipzig","0.10","0.00","Blocked","4","Head","","David Raum","Pass (Dead)","Antonio Nusa","Shot","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"45+1","Ridle Baku","RB Leipzig","0.02","0.00","Blocked","34","Right Foot","","Castello Lukeba","Shot","","","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"","","","","","","","","","","","","","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"55","Dominik Kohr","Mainz 05","0.03","0.00","Blocked","17","Right Foot","","William Bøving","Pass (Live)","Phillipp Mwene","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"59","William Bøving","Mainz 05","0.02","0.00","Off Target","25","Left Foot","","Anthony Caci","Fouled","Nadiem Amiri","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"62","Christoph Baumgartner","RB Leipzig","0.13","0.00","Off Target","17","Right Foot","","Antonio Nusa","Pass (Live)","Ezechiel Banzuzi","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"70","Armindo Sieb","Mainz 05","0.25","0.00","Blocked","10","Left Foot","Volley","Dominik Kohr","Pass (Live)","Anthony Caci","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"71","Conrad Harder","RB Leipzig","0.03","0.00","Off Target","15","Left Foot","","Ezechiel Banzuzi","Pass (Live)","Yan Diomandé","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"73","Conrad Harder","RB Leipzig","0.03","0.00","Off Target","12","Head","","David Raum","Pass (Dead)","Ezechiel Banzuzi","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"74","Yan Diomandé","RB Leipzig","0.08","0.00","Blocked","16","Right Foot","","Conrad Harder","Pass (Live)","Rômulo","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"75","Dominik Kohr","Mainz 05","0.06","0.00","Off Target","17","Right Foot","","Armindo Sieb","Pass (Live)","Kaishu Sano","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","RB Leipzig","https://fbref.com/en/matches/f99e3c2d/Mainz-05-RB-Leipzig-September-13-2025-Bundesliga","3"
"1","Kristoffer Lund","Köln","0.00","0.00","Off Target","33","Left Foot","Volley","","","","","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"5","Jan Thielmann","Köln","0.09","0.05","Saved","16","Right Foot","","Marius Bülter","Pass (Live)","Luca Waldschmidt","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"5","Luca Waldschmidt","Köln","0.74","0.78","Goal","4","Right Foot","","Jan Thielmann","Shot","","","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"15","Sebastian Sebulonsen","Köln","0.06","0.00","Blocked","17","Right Foot","","Joël Schmied","Pass (Live)","Eric Martel","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"18","Jan Thielmann","Köln","0.14","0.56","Saved","16","Right Foot","","Luca Waldschmidt","Pass (Live)","Sebastian Sebulonsen","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"19","Mohamed Amoura","Wolfsburg","0.06","0.00","Off Target","19","Right Foot","Volley","Kilian Fischer","Pass (Live)","Moritz Jenz","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"26","Kristoffer Lund","Köln","0.00","0.00","Off Target","32","Right Foot","","Jan Thielmann","Fouled","Luca Waldschmidt","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"28","Joakim Mæhle","Wolfsburg","0.02","0.00","Off Target","30","Right Foot","","","","","","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"38","Lovro Majer","Wolfsburg","0.02","0.00","Blocked","25","Left Foot","","Maximilian Arnold","Pass (Live)","Mohamed Amoura","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"42","Mohamed Amoura","Wolfsburg","0.22","0.69","Goal","5","Head","","Maximilian Arnold","Pass (Dead)","Lovro Majer","Fouled","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"44","Andreas Skov Olsen","Wolfsburg","0.11","0.00","Off Target","13","Left Foot","","Mohamed Amoura","Pass (Live)","Patrick Wimmer","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"45","Jan Thielmann","Köln","0.04","0.20","Saved","17","Left Foot","Volley","Luca Waldschmidt","Pass (Dead)","Marius Bülter","Fouled","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"45+1","Andreas Skov Olsen","Wolfsburg","0.02","0.00","Off Target","27","Left Foot","","Vinicius Souza","Pass (Live)","Mohamed Amoura","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"45+3","Joakim Mæhle","Wolfsburg","0.08","0.00","Blocked","12","Right Foot","Volley","Lovro Majer","Pass (Live)","Andreas Skov Olsen","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"","","","","","","","","","","","","","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"52","Mohamed Amoura","Wolfsburg","0.05","0.00","Blocked","8","Head","","Maximilian Arnold","Pass (Dead)","Joakim Mæhle","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"54","Jan Thielmann","Köln","0.07","0.00","Blocked","17","Right Foot","","Eric Martel","Tackle","","","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"63","Mohamed Amoura","Wolfsburg","0.11","0.00","Off Target","9","Left Foot","","Kilian Fischer","Pass (Live)","Andreas Skov Olsen","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"65","Lovro Majer","Wolfsburg","0.33","0.48","Goal","6","Right Foot","","Joakim Mæhle","Pass (Live)","Kilian Fischer","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"74","Andreas Skov Olsen","Wolfsburg","0.10","0.06","Saved","10","Left Foot","Volley","Maximilian Arnold","Pass (Dead)","Patrick Wimmer","Fouled","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"76","Dženan Pejčinović","Wolfsburg","0.08","0.32","Saved","17","Left Foot","Deflected","Andreas Skov Olsen","Pass (Live)","Patrick Wimmer","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"82","Said El Mala","Köln","0.04","0.00","Blocked","12","Right Foot","","Florian Kainz","Pass (Live)","Marvin Schwäbe","Pass (Live)","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
