"minute","player","team","xg","psxg","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","squad","league","season","match_date","home_team","away_team","match_url","gameweek"
"44","Cody Drameh","Hull City","0.09","0.11","Saved","10","Right Foot","","Ryan Giles","Pass (Live)","Joe Gelhardt","Pass (Live)","Hull City","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"45","Imran Louza","Watford","0.23","0.00","Blocked","7","Left Foot","","Nestory Irankunda","Pass (Live)","Imran Louza","Pass (Live)","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"","","","","","","","","","","","","","","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"46","Cody Drameh","Hull City","0.09","0.24","Saved","19","Right Foot","Volley","John Egan","Pass (Live)","Charlie Hughes","Pass (Live)","Hull City","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"48","Nestory Irankunda","Watford","0.12","0.00","Blocked","12","Right Foot","","Edo Kayembe","Pass (Live)","Vivaldo Semedo","Pass (Live)","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"48","Jeremy Ngakia","Watford","0.03","0.01","Saved","26","Right Foot","","Nestory Irankunda","Shot","","","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"50","Vivaldo Semedo","Watford","0.02","0.00","Off Target","16","Head","","Imran Louza","Pass (Dead)","Jeremy Ngakia","Fouled","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"52","Nestory Irankunda","Watford","0.12","0.00","Off Target","9","Head","","Jérémy Pétris","Pass (Live)","Vivaldo Semedo","Pass (Live)","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"55","Edo Kayembe","Watford","0.02","0.00","Blocked","24","Left Foot","","","","","","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"57","Vivaldo Semedo","Watford","0.04","0.00","Off Target","14","Head","","Jeremy Ngakia","Pass (Live)","Matthew Pollock","Pass (Live)","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"59","Nestory Irankunda","Watford","0.02","0.00","Off Target","33","Right Foot","","Edo Kayembe","Pass (Live)","Imran Louza","Pass (Live)","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"60","Imran Louza","Watford","0.10","0.56","Goal","15","Left Foot","","Vivaldo Semedo","Pass (Live)","Nampalys Mendy","Pass (Live)","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"66","John Lundstram","Hull City","0.07","0.00","Off Target","22","Left Foot","","Cody Drameh","Pass (Live)","Lewie Coyle","Pass (Live)","Hull City","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"68","Charlie Hughes","Hull City","0.08","0.00","Off Target","16","Right Foot","","Kyle Joseph","Pass (Live)","Kyle Joseph","Pass (Live)","Hull City","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"70","Max Alleyne","Watford","0.09","0.00","Off Target","6","Head","","Imran Louza","Pass (Dead)","Max Alleyne","Pass (Live)","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"71","Caleb Wiley","Watford","0.06","0.04","Saved","13","Left Foot","","Imran Louza","Pass (Live)","Imran Louza","Tackle","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"71","Vivaldo Semedo","Watford","0.58","0.00","Blocked","3","Left Foot","","Caleb Wiley","Shot","","","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"78","Imran Louza","Watford","0.10","0.00","Blocked","15","Left Foot","","Jérémy Pétris","Pass (Live)","Jérémy Pétris","Take-On","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"78","Vivaldo Semedo","Watford","0.18","0.76","Goal","6","Head","","Imran Louza","Pass (Dead)","Imran Louza","Shot","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"89","Enis Destan","Hull City","0.07","0.00","Blocked","9","Head","","Ryan Giles","Pass (Live)","Kasey Palmer","Pass (Live)","Hull City","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"90+3","Matthew Pollock","Watford","0.30","0.00","Woodwork","4","Head","","Imran Louza","Pass (Dead)","Kwadwo Baah","Fouled","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"90+3","Babajide Akintola","Hull City","0.05","0.06","Saved","17","Right Foot","","Enis Destan","Pass (Live)","Babajide Akintola","Pass (Live)","Hull City","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"90+8","Luca Kjerrumgaard","Watford","0.06","0.10","Saved","13","Left Foot","","","","","","Watford","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Watford","Hull City","https://fbref.com/en/matches/e38e84d1/Watford-Hull-City-September-27-2025-Championship","7"
"8","Michał Helik","Oxford United","0.14","0.00","Blocked","17","Right Foot","","","","","","Oxford United","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"8","Brodie Gilmore","Oxford United","0.01","0.02","Saved","16","Head","","Jack Currie","Pass (Live)","Michał Helik","Pass (Live)","Oxford United","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"17","Gustavo Hamer","Sheffield Utd","0.04","0.00","Blocked","15","Left Foot","","Callum O'Hare","Pass (Live)","Chiedozie Ogbene","Pass (Live)","Sheffield Utd","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"18","Djibril Soumaré","Sheffield Utd","0.01","0.00","Off Target","25","Left Foot","Volley","Gustavo Hamer","Shot","","","Sheffield Utd","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"28","Brodie Gilmore","Oxford United","0.06","0.00","Off Target","9","Head","","Przemysław Płacheta","Pass (Live)","Brian De Keersmaecker","Pass (Live)","Oxford United","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"36","Nik Prelec","Oxford United","0.04","0.00","Blocked","22","Left Foot","","Przemysław Płacheta","Pass (Live)","Filip Krastev","Pass (Live)","Oxford United","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"37","Brian De Keersmaecker","Oxford United","0.06","0.00","Blocked","21","Left Foot","","Will Lankshear","Pass (Live)","Przemysław Płacheta","Pass (Live)","Oxford United","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"37","Will Lankshear","Oxford United","0.11","0.00","Off Target","8","Head","","Jack Currie","Pass (Live)","Filip Krastev","Pass (Live)","Oxford United","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"40","Cameron Brannagan","Oxford United","0.02","0.00","Blocked","31","Right Foot","Deflected","Brian De Keersmaecker","Pass (Live)","Brodie Gilmore","Pass (Live)","Oxford United","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"41","Tyrese Campbell","Sheffield Utd","0.10","0.00","Off Target","11","Left Foot","","Gustavo Hamer","Pass (Live)","Chiedozie Ogbene","Pass (Live)","Sheffield Utd","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"43","Brian De Keersmaecker","Oxford United","0.14","0.25","Saved","17","Right Foot","Deflected","Filip Krastev","Pass (Live)","Filip Krastev","Take-On","Oxford United","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"44","Przemysław Płacheta","Oxford United","0.03","0.00","Off Target","20","Left Foot","","Jack Currie","Pass (Live)","","","Oxford United","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"45+2","Cameron Brannagan","Oxford United","0.02","0.07","Saved","28","Right Foot","","Jack Currie","Pass (Live)","Filip Krastev","Pass (Live)","Oxford United","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"","","","","","","","","","","","","","","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"51","Djibril Soumaré","Sheffield Utd","0.02","0.00","Off Target","32","Left Foot","","Tyrese Campbell","Pass (Live)","Chiedozie Ogbene","Pass (Live)","Sheffield Utd","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"59","Sydie Peck","Sheffield Utd","0.08","0.07","Saved","9","Head","","Harrison Burrows","Pass (Live)","Gustavo Hamer","Pass (Live)","Sheffield Utd","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"65","Callum O'Hare","Sheffield Utd","0.23","0.83","Goal","12","Right Foot","","Chiedozie Ogbene","Pass (Live)","Japhet Tanganga","Pass (Live)","Sheffield Utd","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"89","Greg Leigh","Oxford United","0.25","0.00","Woodwork","10","Left Foot","Volley","Michał Helik","Pass (Live)","Brian De Keersmaecker","Pass (Dead)","Oxford United","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"90+2","Sam Long","Oxford United","0.09","0.00","Off Target","9","Head","","Stanley Mills","Pass (Live)","Stanley Mills","Take-On","Oxford United","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"90+5","Greg Leigh","Oxford United","0.15","0.00","Off Target","7","Head","","Brian De Keersmaecker","Pass (Dead)","","","Oxford United","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"90+6","Will Vaulks","Oxford United","0.02","0.00","Off Target","26","Left Foot","","Cameron Brannagan","Pass (Dead)","Michał Helik","Fouled","Oxford United","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Oxford United","Sheffield United","https://fbref.com/en/matches/59f6614d/Oxford-United-Sheffield-United-September-27-2025-Championship","7"
"18","Ryan Alebiosu","Blackburn","0.03","0.00","Blocked","20","Left Foot","","Ryan Alebiosu","Take-On","Taylor Gardner-Hickman","Pass (Live)","Blackburn","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"29","Greg Docherty","Charlton Ath","0.15","0.00","Blocked","15","Right Foot","","James Bree","Pass (Live)","Conor Coventry","Pass (Live)","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"29","Sonny Carey","Charlton Ath","0.04","0.07","Saved","20","Right Foot","","Greg Docherty","Shot","","","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"31","Macaulay Gillesphey","Charlton Ath","0.06","0.20","Goal","8","Head","","James Bree","Pass (Dead)","Conor Coventry","Fouled","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"34","Yuki Ohashi","Blackburn","0.02","0.01","Saved","26","Right Foot","","Harry Pickering","Pass (Live)","Ryan Hedges","Pass (Live)","Blackburn","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"44","Ryoya Morishita","Blackburn","0.02","0.00","Blocked","15","Left Foot","Volley","Todd Cantwell","Pass (Live)","Yuki Ohashi","Pass (Live)","Blackburn","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"44","Sondre Tronstad","Blackburn","0.07","0.00","Off Target","20","Right Foot","Volley","Ryoya Morishita","Shot","","","Blackburn","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"45+3","Harry Pickering","Blackburn","0.09","0.00","Off Target","26","Left Foot","Free kick","Ryan Hedges","Fouled","Todd Cantwell","Pass (Live)","Blackburn","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"45+4","Tyreece Campbell","Charlton Ath","0.17","0.00","Off Target","9","Head","","James Bree","Pass (Live)","","","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"45+6","Macaulay Gillesphey","Charlton Ath","0.04","0.00","Blocked","26","Left Foot","Free kick","James Bree","Fouled","Charlie Kelman","Pass (Live)","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"45+7","Lloyd Jones","Charlton Ath","0.10","0.10","Saved","8","Head","","Tyreece Campbell","Pass (Live)","Macaulay Gillesphey","Pass (Live)","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"45+7","Sonny Carey","Charlton Ath","0.03","0.00","Off Target","17","Right Foot","","Lloyd Jones","Shot","","","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"","","","","","","","","","","","","","","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"49","Tyreece Campbell","Charlton Ath","0.01","0.00","Off Target","32","Right Foot","","Amari'i Bell","Pass (Live)","Lloyd Jones","Pass (Live)","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"49","Greg Docherty","Charlton Ath","0.10","0.04","Saved","17","Left Foot","","Tyreece Campbell","Shot","","","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"57","Tyreece Campbell","Charlton Ath","0.07","0.00","Off Target","18","Right Foot","","Greg Docherty","Pass (Live)","Tyreece Campbell","Pass (Live)","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"58","Tyreece Campbell","Charlton Ath","0.04","0.00","Off Target","23","Right Foot","","Macaulay Gillesphey","Pass (Live)","Lloyd Jones","Pass (Live)","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"70","Sonny Carey","Charlton Ath","0.02","0.05","Saved","27","Right Foot","","Miles Leaburn","Pass (Live)","Lloyd Jones","Pass (Live)","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"70","Reece Burke","Charlton Ath","0.39","0.00","Off Target","12","Left Foot","","Sonny Carey","Shot","","","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"77","Lewis Miller","Blackburn","0.03","0.00","Off Target","11","Head","","Todd Cantwell","Pass (Dead)","Taylor Gardner-Hickman","Fouled","Blackburn","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"78","Sonny Carey","Charlton Ath","0.04","0.24","Goal","27","Right Foot","","Isaac Olaofe","Pass (Live)","Greg Docherty","Pass (Live)","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"82","Makhtar Gueye","Blackburn","0.03","0.00","Blocked","25","Right Foot","Volley","Augustus Kargbo","Pass (Live)","Augustus Kargbo","Fouled","Blackburn","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"83","Harry Pickering","Blackburn","0.02","0.00","Off Target","21","Left Foot","","Sidnei Tavares","Pass (Live)","Augustus Kargbo","Pass (Live)","Blackburn","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"84","Greg Docherty","Charlton Ath","0.10","0.00","Blocked","17","Right Foot","","James Bree","Pass (Live)","Thomas Kaminski","Pass (Dead)","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"90","Andri Guðjohnsen","Blackburn","0.26","0.12","Saved","12","Right Foot","","Makhtar Gueye","Pass (Live)","Lewis Miller","Pass (Live)","Blackburn","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"90+4","James Bree","Charlton Ath","0.10","0.33","Goal","18","Right Foot","Deflected","Greg Docherty","Pass (Live)","Isaac Olaofe","Pass (Live)","Charlton Ath","Championship","2025-2026","Saturday September 27, 2025, 15:00 (venue time)","Charlton Athletic","Blackburn Rovers","https://fbref.com/en/matches/41fd947d/Charlton-Athletic-Blackburn-Rovers-September-27-2025-Championship","7"
"12","Andri Guðjohnsen","Blackburn","0.05","0.00","Off Target","10","Right Foot","Volley","Ryoya Morishita","Pass (Live)","Ryan Alebiosu","Pass (Live)","Blackburn","Championship","2025-2026","Tuesday September 30, 2025, 19:45 (venue time)","Blackburn Rovers","Swansea City","https://fbref.com/en/matches/cd42a2ce/Blackburn-Rovers-Swansea-City-September-30-2025-Championship","8"
"17","Ethan Galbraith","Swansea City","0.01","0.05","Saved","33","Right Foot","","Zeidane Inoussa","Pass (Live)","Žan Vipotnik","Pass (Live)","Swansea City","Championship","2025-2026","Tuesday September 30, 2025, 19:45 (venue time)","Blackburn Rovers","Swansea City","https://fbref.com/en/matches/cd42a2ce/Blackburn-Rovers-Swansea-City-September-30-2025-Championship","8"
