"minute","player","team","xg_shot","psxg_shot","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","league","season","match_date","home_team","away_team","match_url","gameweek"
"33","Rômulo","RB Leipzig","0.06","0.16","Saved","15","Right Foot","Volley","Christoph Baumgartner","Pass (Live)","Rômulo","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"35","Ezechiel Banzuzi","RB Leipzig","0.02","0.00","Blocked","35","Right Foot","","Xaver Schlager","Pass (Live)","","","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"36","Castello Lukeba","RB Leipzig","0.24","0.00","Off Target","6","Head","","David Raum","Pass (Dead)","David Raum","Fouled","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"","","","","","","","","","","","","","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"48","Christoph Baumgartner","RB Leipzig","0.08","0.38","Goal","10","Right Foot","","David Raum","Pass (Live)","Castello Lukeba","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"56","Rômulo","RB Leipzig","0.16","0.00","Off Target","10","Right Foot","Volley","Xaver Schlager","Pass (Live)","Johan Bakayoko","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"65","Antonio Nusa","RB Leipzig","0.05","0.00","Blocked","16","Right Foot","Volley","Ridle Baku","Pass (Live)","Rômulo","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"65","Christoph Baumgartner","RB Leipzig","0.08","0.00","Woodwork","8","Head","","David Raum","Pass (Dead)","Antonio Nusa","Shot","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"67","Christoph Baumgartner","RB Leipzig","0.01","0.00","Off Target","16","Head","","David Raum","Pass (Dead)","Antonio Nusa","Fouled","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"70","Antonio Nusa","RB Leipzig","0.08","0.00","Off Target","12","Right Foot","","Christoph Baumgartner","Pass (Live)","Castello Lukeba","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"71","Ridle Baku","RB Leipzig","0.09","0.33","Saved","12","Left Foot","Deflected","Willi Orban","Pass (Live)","Antonio Nusa","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"74","Sirlord Conteh","Heidenheim","0.23","0.30","Saved","13","Left Foot","","Julian Niehues","Pass (Live)","Adrian Beck","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"78","Rômulo","RB Leipzig","0.26","0.84","Goal","4","Right Foot","","Ridle Baku","Pass (Live)","Yan Diomandé","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"87","Léo Scienza","Heidenheim","0.03","0.00","Blocked","18","Right Foot","","Budu Zivzivadze","Pass (Live)","Adrian Beck","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"90","Yan Diomandé","RB Leipzig","0.32","0.00","Off Target","14","Right Foot","","Ridle Baku","Pass (Live)","Assan Ouedraogo","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"90+1","Assan Ouedraogo","RB Leipzig","0.05","0.00","Off Target","25","Right Foot","","Loïs Openda","Pass (Live)","Loïs Openda","Take-On","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"90+3","Loïs Openda","RB Leipzig","0.05","0.00","Blocked","24","Right Foot","Free kick","Loïs Openda","Fouled","David Raum","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"90+3","Loïs Openda","RB Leipzig","0.03","0.00","Blocked","18","Right Foot","","Loïs Openda","Shot","","","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"2","Can Uzun","Eint Frankfurt","0.04","0.00","Blocked","17","Right Foot","","Fares Chaïbi","Pass (Dead)","Ritsu Doan","Fouled","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"5","Fisnik Asllani","Hoffenheim","0.01","0.00","Off Target","10","Head","","Andrej Kramarić","Pass (Dead)","Bazoumana Touré","Take-On","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"11","Fisnik Asllani","Hoffenheim","0.06","0.00","Off Target","18","Right Foot","","Tim Lemperle","Pass (Live)","Vladimír Coufal","Pass (Dead)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"14","Tim Lemperle","Hoffenheim","0.02","0.02","Saved","19","Right Foot","","Bazoumana Touré","Pass (Live)","Vladimír Coufal","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"17","Ritsu Doan","Eint Frankfurt","0.04","0.65","Goal","24","Left Foot","","Hugo Larsson","Pass (Live)","Rasmus Kristensen","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"22","Umut Tohumcu","Hoffenheim","0.04","0.00","Off Target","26","Right Foot","","Fisnik Asllani","Pass (Live)","Tim Lemperle","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"27","Ritsu Doan","Eint Frankfurt","0.59","0.97","Goal","5","Left Foot","","Jean Mattéo Bahoya","Pass (Live)","Arthur Theate","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"29","Fisnik Asllani","Hoffenheim","0.12","0.00","Off Target","12","Right Foot","Volley","Bazoumana Touré","Pass (Live)","Umut Tohumcu","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"44","Jean Mattéo Bahoya","Eint Frankfurt","0.08","0.12","Saved","15","Right Foot","","Michael Zetterer","Pass (Live)","Ritsu Doan","Interception","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"45+2","Andrej Kramarić","Hoffenheim","0.03","0.00","Off Target","18","Right Foot","Volley","Andrej Kramarić","Pass (Dead)","Tim Lemperle","Fouled","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"45+3","Fares Chaïbi","Eint Frankfurt","0.07","0.00","Blocked","21","Right Foot","","Ritsu Doan","Pass (Live)","Elye Wahi","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"","","","","","","","","","","","","","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"47","Can Uzun","Eint Frankfurt","0.02","0.06","Saved","25","Right Foot","","Fares Chaïbi","Pass (Live)","Ritsu Doan","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"51","Can Uzun","Eint Frankfurt","0.46","0.71","Goal","7","Right Foot","","Ritsu Doan","Pass (Live)","Fares Chaïbi","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"54","Tim Lemperle","Hoffenheim","0.03","0.05","Saved","13","Left Foot","","Fisnik Asllani","Pass (Live)","","","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"58","Bazoumana Touré","Hoffenheim","0.02","0.00","Off Target","28","Left Foot","","Bernardo","Pass (Live)","Andrej Kramarić","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"72","Grischa Prömel","Hoffenheim","0.01","0.00","Off Target","30","Right Foot","Volley","","","","","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"75","Rasmus Kristensen","Eint Frankfurt","0.01","0.14","Saved","26","Right Foot","","Fares Chaïbi","Pass (Live)","Hugo Larsson","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"75","Ansgar Knauff","Eint Frankfurt","0.24","0.00","Off Target","13","Right Foot","","Ansgar Knauff","Take-On","Fares Chaïbi","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"76","Max Moerstedt","Hoffenheim","0.03","0.00","Off Target","11","Head","","Bazoumana Touré","Pass (Live)","Muhammed Damar","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"76","Muhammed Damar","Hoffenheim","0.07","0.52","Saved","12","Right Foot","","Tim Lemperle","Pass (Live)","Max Moerstedt","Shot","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"76","Bazoumana Touré","Hoffenheim","0.15","0.00","Off Target","5","Head","","Vladimír Coufal","Pass (Dead)","Muhammed Damar","Shot","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"79","Muhammed Damar","Hoffenheim","0.01","0.00","Blocked","33","Right Foot","","Leon Avdullahu","Pass (Live)","Bazoumana Touré","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"81","Bazoumana Touré","Hoffenheim","0.33","0.39","Saved","8","Left Foot","","Grischa Prömel","Pass (Live)","Albian Hajdari","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"90+1","Grischa Prömel","Hoffenheim","0.02","0.17","Goal","32","Right Foot","","Leon Avdullahu","Pass (Live)","","","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"90+3","Grischa Prömel","Hoffenheim","0.38","0.00","Off Target","8","Head","","Leon Avdullahu","Pass (Live)","Arthur Chaves","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"90+5","Grischa Prömel","Hoffenheim","0.04","0.00","Blocked","22","Left Foot","Volley","Bazoumana Touré","Pass (Live)","Muhammed Damar","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"5","Patrik Schick","Leverkusen","0.45","0.98","Goal","14","Left Foot","","Nathan Tella","Pass (Live)","","","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"14","Justin Njinmah","Werder Bremen","0.07","0.00","Off Target","15","Right Foot","Volley","Yukinari Sugawara","Pass (Live)","Niklas Stark","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"18","Marco Grüll","Werder Bremen","0.02","0.00","Off Target","29","Right Foot","","Marco Grüll","Tackle","","","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"24","Aleix García","Leverkusen","0.03","0.00","Off Target","16","Right Foot","","Christian Kofane","Pass (Live)","Malik Tillman","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"35","Malik Tillman","Leverkusen","0.17","0.41","Goal","9","Left Foot","Volley","Aleix García","Pass (Live)","Axel Tapé","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"44","Romano Schmid (pen)","Werder Bremen","0.79","0.94","Goal","13","Right Foot","","Samuel Mbangula","Fouled","Felix Agu","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"45+1","Christian Kofane","Leverkusen","0.36","0.00","Woodwork","12","Right Foot","","","","","","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"45+2","Samuel Mbangula","Werder Bremen","0.03","0.00","Off Target","24","Right Foot","","Romano Schmid","Pass (Live)","Justin Njinmah","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"45+5","Álex Grimaldo","Leverkusen","0.11","0.00","Blocked","24","Left Foot","Free kick","Robert Andrich","Fouled","Edmond Tapsoba","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"45+8","Marco Grüll","Werder Bremen","0.05","0.00","Off Target","18","Left Foot","","Romano Schmid","Pass (Live)","Samuel Mbangula","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"","","","","","","","","","","","","","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"55","Christian Kofane","Leverkusen","0.05","0.02","Saved","17","Right Foot","","Álex Grimaldo","Pass (Live)","Mark Flekken","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"62","Marco Grüll","Werder Bremen","0.18","0.00","Off Target","10","Head","","Felix Agu","Pass (Live)","Samuel Mbangula","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"64","Patrik Schick (pen)","Leverkusen","0.79","0.70","Goal","13","Left Foot","","Christian Kofane","Fouled","Edmond Tapsoba","Pass (Dead)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"68","Marco Grüll","Werder Bremen","0.15","0.00","Off Target","13","Right Foot","","Samuel Mbangula","Pass (Live)","","","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"73","Nathan Tella","Leverkusen","0.06","0.00","Blocked","26","Right Foot","","Claudio Echeverri","Pass (Live)","Robert Andrich","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"74","Edmond Tapsoba","Leverkusen","0.01","0.00","Blocked","29","Right Foot","","Exequiel Palacios","Pass (Live)","Robert Andrich","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"75","Edmond Tapsoba","Leverkusen","0.07","0.00","Off Target","12","Right Foot","Volley","Jarell Quansah","Pass (Live)","Claudio Echeverri","Pass (Dead)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"76","Isaac Schmidt","Werder Bremen","0.81","0.99","Goal","28","Left Foot","","Isaac Schmidt","Take-On","Keke Topp","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"80","Keke Topp","Werder Bremen","0.07","0.14","Saved","14","Right Foot","","Senne Lynen","Pass (Live)","Yukinari Sugawara","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"83","Yukinari Sugawara","Werder Bremen","0.02","0.03","Saved","35","Right Foot","","Isaac Schmidt","Pass (Live)","Senne Lynen","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"90+4","Senne Lynen","Werder Bremen","0.19","0.00","Woodwork","7","Head","","Leonardo Bittencourt","Pass (Live)","Keke Topp","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"90+4","Abdoul Coulibaly","Werder Bremen","0.26","0.67","Goal","5","Left Foot","Volley","Senne Lynen","Shot","","","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"1","Jamie Leweling","Stuttgart","0.10","0.00","Blocked","16","Right Foot","","Jamie Leweling","Take-On","Tiago Tomás","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Mönchengladbach","https://fbref.com/en/matches/cc790c96/Stuttgart-Monchengladbach-August-30-2025-Bundesliga","2"
"17","Tiago Tomás","Stuttgart","0.03","0.16","Saved","13","Right Foot","","Chris Führich","Pass (Live)","Josha Vagnoman","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Mönchengladbach","https://fbref.com/en/matches/cc790c96/Stuttgart-Monchengladbach-August-30-2025-Bundesliga","2"
"19","Jamie Leweling","Stuttgart","0.03","0.02","Saved","28","Left Foot","","Jamie Leweling","Take-On","Josha Vagnoman","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Mönchengladbach","https://fbref.com/en/matches/cc790c96/Stuttgart-Monchengladbach-August-30-2025-Bundesliga","2"
"19","Tiago Tomás","Stuttgart","0.08","0.00","Blocked","19","Right Foot","","","","","","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Mönchengladbach","https://fbref.com/en/matches/cc790c96/Stuttgart-Monchengladbach-August-30-2025-Bundesliga","2"
"21","Lukas Ullrich","Gladbach","0.07","0.00","Off Target","13","Right Foot","","Joe Scally","Pass (Live)","Franck Honorat","Pass (Live)","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Mönchengladbach","https://fbref.com/en/matches/cc790c96/Stuttgart-Monchengladbach-August-30-2025-Bundesliga","2"
